symbol,company_name,market_cap,pe,forward_pe,eps,sector,industry,revenue_growth,earnings_growth
MMP.NS,MMP Industries Limited,7174968320.0,23.15164,,12.2,,,,
GTPL.NS,GTPL Hathway Limited,7129032192.0,94.61194,5.3811545,0.67,,,,
MAGADSUGAR.NS,Magadh Sugar & Energy Limited,7051451392.0,11.097804,,45.09,,,,
KSOLVES.NS,Ksolves India Limited,7041400832.0,18.980179,,15.64,,,,
MAANALU.NS,Maan Aluminium Limited,7014629888.0,49.761703,,2.35,,,,
VISAKAIND.NS,Visaka Industries Limited,6994465280.0,8.193319,,9.88,,,,
SAURASHCEM.NS,Saurashtra Cement Limited,6950781440.0,48.038464,,1.3,,,,
PVSL.NS,Popular Vehicles and Services Limited,6914057216.0,,,-1.75,,,,
EMKAY.NS,Emkay Global Financial Services Limited,6896534016.0,45.471867,,5.51,,,,
INNOVANA.NS,INNOVANA THINKLABS LTD,6885977600.0,18.766891,,17.76,,,,
MANBA.NS,MANBA FINANCE LIMITED,6872248320.0,15.148394,,9.03,,,,
MUKKA.NS,Mukka Proteins Limited,6864000000.0,13.149425,,1.74,,,,
INNOVISION.NS,INNOVISION LIMITED,6848703488.0,17.11905,,16.8,,,,
FABTECH.NS,FABTECH TECHNOLOGIES LTD,6832531456.0,15.355644,,10.01,,,,
ADSL.NS,Allied Digital Services Limited,6771382784.0,19.1264,9.640323,6.25,,,,
ATL.NS,Allcargo Terminals Limited,6712764416.0,14.74359,,1.56,,,,
MODIS.NS,Modi's Navnirman Limited,6699211264.0,22.995966,,14.87,,,,
KUANTUM.NS,Kuantum Papers Limited,6657342464.0,15.860707,,4.81,,,,
PROZONER.NS,Prozone Realty Limited,6647381504.0,62.228573,,0.7,,,,
DMCC.NS,DMCC Speciality Chemicals Limited,6615316992.0,24.223745,,10.95,,,,
JAYAGROGN.NS,Jayant Agro-Organics Limited,6607799808.0,13.102915,11.400621,16.81,,,,
CHEVIOT.NS,Cheviot Company Limited,6607160832.0,12.788331,,88.44,,,,
BIGBLOC.NS,Bigbloc Construction Limited,6605924352.0,,11.243373,-0.12,,,,
MALLCOM.NS,Mallcom (India) Limited,6584447488.0,21.92851,,48.12,,,,
HMVL.NS,Hindustan Media Ventures Limited,6550905856.0,4.653264,3.0309525,19.15,,,,
MINDTECK.NS,Mindteck (India) Limited,6468492288.0,20.530426,,9.86,,,,
VAKRANGEE.NS,Vakrangee Limited,6444990976.0,59.499996,,0.1,,,,
ABINFRA.NS,A B INFRABUILD LIMITED,6438996992.0,33.6,,0.3,,,,
LINC.NS,Linc Limited,6427200512.0,19.638182,,5.5,,,,
HINDCOMPOS.NS,Hindustan Composites Limited,6422299648.0,20.657959,,21.05,,,,
CEWATER.NS,CONCORD ENVIRO SYSTEMS L,6399275008.0,28.08356,,11.01,,,,
PANSARI.NS,Pansari Developers Limited,6292188160.0,31.635965,,11.4,,,,
NBIFIN.NS,N.B.I. Industrial Finance Company Limited,6291466240.0,50.502846,,42.16,,,,
SNOWMAN.NS,Snowman Logistics Limited,6272153600.0,187.54999,26.792856,0.2,,,,
ONWARDTEC.NS,Onward Technologies Limited,6268511744.0,15.105707,,18.92,,,,
ZFSTEERING.NS,ZF Steering Gear (India) Limited,6230635008.0,40.48939,,16.96,,,,
SPECIALITY.NS,Speciality Restaurants Limited,6225293824.0,28.553097,,4.52,,,,
TPLPLASTEH.NS,TPL Plastech Limited,6211378688.0,21.348524,,3.73,,,,
NAHARPOLY.NS,Nahar Poly Films Limited,6166668288.0,7.8252735,,32.05,,,,
HTMEDIA.NS,HT Media Limited,6049019392.0,55.638298,2.3622403,0.47,,,,
RBZJEWEL.NS,RBZ Jewellers Limited,6029600256.0,11.00292,,13.7,,,,
SATIA.NS,Satia Industries Limited,6016000000.0,14.709045,,4.09,,,,
PYRAMID.NS,Pyramid Technoplast Limited,5935084544.0,20.293821,,7.93,,,,
TREL.NS,Transindia Real Estate Limited,5926176256.0,15.075001,,1.6,,,,
SETL.NS,Standard Engineering Technology Limited,5874427904.0,69.92538,,4.02,,,,
DHUNINV.NS,Dhunseri Investments Limited,5867314176.0,32.357094,,29.74,,,,
TRANSPEK.NS,Transpek Industry Limited,5672703488.0,12.421721,,81.76,,,,
SHIVAUM.NS,SHIV AUM STEELS LIMITED,5666606592.0,78.76182,,5.29,,,,
PRIMO.NS,Primo Chemicals Limited,5658714112.0,37.06349,,0.63,,,,
KRONOX.NS,KRONOX LAB SCIENCES LTD,5637581824.0,20.367292,,7.46,,,,
SHREERAMA.NS,Shree Rama Multi-Tech Limited,5610995200.0,23.751413,,1.77,,,,
OSWALGREEN.NS,Oswal Greentech Limited,5552214016.0,,,-2.43,,,,
MUFTI.NS,CREDO BRANDS MARKETING L,5534302720.0,11.673103,,7.25,,,,
EMAMIPAP.NS,Emami Paper Mills Limited,5487263232.0,10.437284,,8.69,,,,
BESTAGRO.NS,Best Agrolife Limited,5479668736.0,61.8,,0.25,,,,
MUNJALSHOW.NS,Munjal Showa Limited,5424921600.0,24.797075,,5.47,,,,
ELIN.NS,Elin Electronics Limited,5383508480.0,23.340519,,4.64,,,,
CSM.NS,CSM TECHNOLOGIES LIMITED,5362632704.0,38.065933,,2.73,,,,
ZEEMEDIA.NS,Zee Media Corporation Limited,5354852352.0,272.33334,,0.03,,,,
MIRZAINT.NS,Mirza International Limited,5353942016.0,,6.6793103,-0.04,,,,
REPRO.NS,Repro India Limited,5312796160.0,,,-23.22,,,,
SCHAND.NS,S Chand And Company Limited,5267196416.0,6.935903,5.7434616,21.53,,,,
SAYAJIHOTL.NS,Sayaji Hotels Limited,5255392768.0,,,-3.6,,,,
PTL.NS,PTL Enterprises Limited,5240805376.0,11.34384,6.7791095,3.49,,,,
KAMATHOTEL.NS,Kamat Hotels (India) Limited,5215908864.0,13.931496,,12.7,,,,
URJA.NS,Urja Global Limited,5187588096.0,310.33334,,0.03,,,,
RKSWAMY.NS,R K SWAMY LIMITED,5162307072.0,23.349314,,4.38,,,,
PLASTIBLEN.NS,Plastiblends India Limited,5160675840.0,12.078467,,16.44,,,,
SCPL.NS,Sheetal Cool Products Limited,5146574848.0,26.887,,18.23,,,,
ENIL.NS,Entertainment Network (India) Limited,5131243520.0,,10.764,-1.55,,,,
THEINVEST.NS,The Investment Trust of India Limited,5085779456.0,16.901041,,5.76,,,,
GLOBAL.NS,Global Education Limited,5049937920.0,19.042227,,5.21,,,,
SUKHJITS.NS,The Sukhjit Starch & Chemicals Limited,5022785024.0,18.58497,,8.65,,,,
IRIS.NS,IRIS RegTech Solutions Limited,5020709376.0,35.84435,,6.81,,,,
BMWVENTLTD.NS,BMW VENTURES LIMITED,5013861376.0,11.587174,,4.99,,,,
NAHARINDUS.NS,Nahar Industrial Enterprises Limited,5004934144.0,9.7426405,,11.89,,,,
TERASOFT.NS,Tera Software Limited,4992238080.0,20.121029,,19.83,,,,
DAVANGERE.NS,Davangere Sugar Company Limited,4990667776.0,69.799995,,0.05,,,,
INTLCONV.NS,International Conveyors Limited,4962162176.0,7.2439485,,10.74,,,,
GFLLIMITED.NS,GFL Limited,4938855936.0,10.965854,,4.1,,,,
MANCREDIT.NS,Mangal Credit and Fincorp Limited,4927793152.0,32.14738,,7.26,,,,
SREEL.NS,Sreeleathers Limited,4926460416.0,17.158064,27.347042,12.4,,,,
ORIENTCER.NS,Orient Ceratech Limited,4914778624.0,22.448088,,1.83,,,,
SRGHFL.NS,SRG Housing Finance Limited,4911762944.0,15.10628,,20.7,,,,
KNAGRI.NS,KN AGRI RESOURCES LIMITED,4890536960.0,15.428233,,12.68,,,,
KANPRPLA.NS,Kanpur Plastipack Limited,4883307520.0,11.49136,,17.36,,,,
NILASPACES.NS,Nila Spaces Limited,4856653824.0,16.89041,,0.73,,,,
ADVANIHOTR.NS,Advani Hotels & Resorts (India) Limited,4797558272.0,20.11628,,2.58,,,,
CSLFINANCE.NS,CSL Finance Limited,4764198400.0,5.6496,,37.5,,,,
HALEOSLABS.NS,Haleos Labs Limited,4749885952.0,27.471586,,57.19,,,,
WSI.NS,W.S. Industries (India) Limited,4738903552.0,189.21211,,0.33,,,,
HLVLTD.NS,HLV Limited,4726893568.0,239.00002,,0.03,,,,
DICIND.NS,DIC India Limited,4719830016.0,24.816605,12.022446,20.72,,,,
LIBERTSHOE.NS,Liberty Shoes Ltd.,4704743936.0,41.833336,,6.6,,,,
DENORA.NS,De Nora India Limited,4624350720.0,51.031048,,17.07,,,,
ORIENTBELL.NS,Orient Bell Limited,4579371008.0,36.88389,,8.44,,,,
THOMASCOTT.NS,Thomas Scott (India) Limited,4564688896.0,23.307116,,13.35,,,,
GUJAPOLLO.NS,Gujarat Apollo Industries Limited,4528475648.0,73.04393,,4.78,,,,
ACL.NS,Andhra Cements Limited,4517356544.0,,,-7.29,,,,
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,4513679872.0,27.410913,,8.98,,,,
UGARSUGAR.NS,The Ugar Sugar Works Limited,4498875392.0,33.049587,,1.21,,,,
RUSHIL.NS,Rushil Décor Limited,4498080256.0,69.681816,3.180498,0.22,,,,
BANSWRAS.NS,Banswara Syntex Limited,4496384512.0,14.402413,,9.12,,,,
SHAH.NS,Shah Metacorp Limited,4495455232.0,30.2,,0.15,,,,
ARIES.NS,Aries Agro Limited,4485196288.0,10.470552,,32.94,,,,
IGCL.NS,INDOGULF CROPSCIENCES LTD,4471201280.0,10.52381,,6.72,,,,
SILINV.NS,SIL Investments Limited,4469333504.0,11.821749,,35.68,,,,
VRAJ.NS,VRAJ IRON AND STEEL LTD,4457931264.0,13.934021,,9.7,,,,
ABCOTS.NS,A B COTSPIN INDIA LIMITED,4456418304.0,33.9866,,5.97,,,,
BBTCL.NS,B&B Triplewall Containers Limited,4420582400.0,21.423458,,10.06,,,,
TARACHAND.NS,Tara Chand Infralogistic Solutions Limited,4418135552.0,15.833333,,3.54,,,,
DCI.NS,DC Infotech and Communication Limited,4409140224.0,19.95917,,13.47,,,,
RAMANEWS.NS,Shree Rama Newsprint Limited,4340354560.0,,,-2.3,,,,
RAMAPHO.NS,Rama Phosphates Limited,4338729472.0,8.228859,,14.9,,,,
SBGLP.NS,Suratwwala Business Group Limited,4337145344.0,11.632558,,2.15,,,,
DONEAR.NS,Donear Industries Limited,4333679616.0,9.980838,27.966442,8.35,,,,
NDLVENTURE.NS,NDL Ventures Limited,4316027904.0,474.7407,,0.27,,,,
FOODSIN.NS,Foods and Inns Limited,4309684736.0,15.46438,7.9202704,3.79,,,,
ESSARSHPNG.NS,Essar Shipping Limited,4263711744.0,,,-5.41,,,,
MONEYBOXX.NS,Moneyboxx Finance Limited,4238116352.0,303.55,,0.2,,,,
LORDSCHLO.NS,Lords Chloro Alkali Limited,4142488832.0,14.529649,,9.95,,,,
MAJESAUT.NS,Majestic Auto Limited,4135596800.0,4.512707,,88.14,,,,
SURAJLTD.NS,Suraj Limited,4130269696.0,55.26044,,4.07,,,,
NAHARCAP.NS,Nahar Capital and Financial Services Limited,4128097536.0,6.5352592,,37.72,,,,
SHALPAINTS.NS,Shalimar Paints Limited,4101010688.0,,,-7.76,,,,
AEPL.NS,Artemis Electricals and Projects Limited,4089391360.0,46.542862,,0.35,,,,
KOTHARIPRO.NS,Kothari Products Limited,4064734208.0,13.172147,,5.17,,,,
TOLINS.NS,TOLINS TYRES LIMITED,4062693376.0,11.387597,,9.03,,,,
RADIANTCMS.NS,Radiant Cash Management Services Limited,4061303040.0,12.60265,,3.02,,,,
HARRMALAYA.NS,Harrisons Malayalam Limited,4043209984.0,13.865823,,15.8,,,,
EUROBOND.NS,EURO PANEL PRODUCTS LTD,4041765120.0,15.218635,,10.84,,,,
RUBFILA.NS,Rubfila International Limited,3997888768.0,14.646122,,5.03,,,,
ALBERTDAVD.NS,Albert David Limited,3996725504.0,,,-2.59,,,,
GOKUL.NS,Gokul Refoils & Solvent Limited,3963759872.0,21.411766,,1.87,,,,
S&SPOWER.NS,S&S Power Switchgear Limited,3920910592.0,38.743904,,8.2,,,,
HCL-INSYS.NS,HCL Infosystems Limited,3881384960.0,,,-1.0,,,,
BATLIBOI.NS,Batliboi Limited,3860385536.0,60.110294,,1.36,,,,
SIGMA.NS,Sigma Solve Limited,3840700672.0,16.10776,,2.32,,,,
DJML.NS,DJ Mediaprint & Logistics Limited,3832932096.0,33.652996,,3.17,,,,
SINCLAIR.NS,Sinclairs Hotels Limited,3826046464.0,42.16949,,1.77,,,,
XTGLOBAL.NS,XTGlobal Infotech Limited,3821184256.0,33.916668,,0.84,,,,
MEGASTAR.NS,Megastar Foods Limited,3809929728.0,40.990284,,8.23,,,,
3IINFOLTD.NS,3i Infotech Limited,3795488768.0,10.054944,,1.82,,,,
ATALREAL.NS,Atal Realtech Limited,3761490176.0,30.666668,,0.99,,,,
MANAKSIA.NS,Manaksia Limited,3747236864.0,7.156446,,7.99,,,,
KAYA.NS,Kaya Limited,3688007168.0,,15.466879,-66.68,,,,
MUTHOOTCAP.NS,Muthoot Capital Services Limited,3668951296.0,15.310227,,14.57,,,,
DREAMFOLKS.NS,Dreamfolks Services Limited,3661238016.0,31.819445,5.4375,2.16,,,,
MARKOLINES.NS,MARKOLINES PAVEMENT TEC L,3630580480.0,13.853659,,11.89,,,,
SOMATEX.NS,Soma Textiles & Industries Limited,3611115264.0,35.667786,,2.98,,,,
MOLDTECH.NS,Mold-Tek Technologies Limited,3596030720.0,35.56695,,3.51,,,,
ORIENTPPR.NS,Orient Paper & Industries Limited,3588056832.0,,4.6202183,-1.36,,,,
KAVDEFENCE.NS,KAVVERI DFS & WIR TEC LTD,3585209600.0,283.9524,,0.21,,,,
COASTCORP.NS,Coastal Corporation Limited,3524341760.0,13.221106,,3.98,,,,
BEDMUTHA.NS,Bedmutha Industries Limited,3518053888.0,54.248756,,2.01,,,,
DCMSRIND.NS,DCM Shriram Industries Limited,3478817536.0,15.205323,,2.63,,,,
MANOMAY.NS,Manomay Tex India Limited,3437020672.0,17.518858,,10.87,,,,
CPEDU.NS,Career Point Edutech Ltd.,3404080896.0,14.838224,,12.61,,,,
NDL.NS,Nandan Denim Limited,3401873152.0,10.260869,0.12974161,0.23,,,,
GOACARBON.NS,Goa Carbon Limited,3392752640.0,,,-51.2,,,,
SHANKARA.NS,Shankara Building Products Limited,3386418176.0,88.38607,2.475186,1.58,,,,
PAKKA.NS,Pakka Limited,3339150592.0,52.27612,,1.34,,,,
TREJHARA.NS,Trejhara Solutions Limited,3327870976.0,37.497284,,3.68,,,,
AARTISURF.NS,Aarti Surfactants Limited,3323136000.0,26.962198,,14.55,,,,
BELLACASA.NS,Bella Casa Fashion & Retail Limited,3285961728.0,16.233465,,15.12,,,,
DEVX.NS,Dev Accelerator Limited,3252499968.0,30.963963,,1.11,,,,
APOLSINHOT.NS,Apollo Sindoori Hotels Limited,3239058176.0,30.862238,,40.36,,,,
MEDICAMEQ.NS,Medicamen Biotech Limited,3237443840.0,33.106796,,7.21,,,,
TRACXN.NS,Tracxn Technologies Limited,3225733888.0,,,-0.73,,,,
MEDICO.NS,Medico Remedies Limited,3220609280.0,24.563292,,1.58,,,,
UYFINCORP.NS,U. Y. Fincorp Limited,3186492160.0,6.594488,,2.54,,,,
MODIRUBBER.NS,Modi Rubber Limited,3183402752.0,508.52,,0.25,,,,
RPPINFRA.NS,R.P.P. Infra Projects Limited,3155648000.0,42.426666,,1.5,,,,
ASAHISONG.NS,Asahi Songwon Colors Limited,3141305344.0,16.750471,,15.91,,,,
VGL.NS,VARVEE GLOBAL LIMITED,3136550656.0,24.94672,,2.44,,,,
SPENCERS.NS,Spencer's Retail Limited,3134217984.0,,,-27.7,,,,
HPAL.NS,HP Adhesives Limited,3126497280.0,44.776314,,0.76,,,,
MAHEPC.NS,Mahindra EPC Irrigation Limited,3115390720.0,32.59064,,3.42,,,,
ELGIRUBCO.NS,Elgi Rubber Company Limited,3095091968.0,,,-48.0,,,,
RUCHIRA.NS,Ruchira Papers Limited,3094924800.0,7.011494,,14.79,,,,
VARDMNPOLY.NS,Vardhman Polytex Limited,3086491392.0,37.588234,,0.17,,,,
SAHYADRI.NS,Sahyadri Industries Limited,3085214720.0,10.639864,,26.49,,,,
RMC.NS,RMC Switchgears Limited,3084738304.0,13.77657,,21.17,,,,
ATLANTAA.NS,Atlantaa Limited,3049729792.0,,,-0.21,,,,
NATHBIOGEN.NS,Nath Bio-Genes (India) Limited,3045628928.0,7.628217,,20.98,,,,
APCL.NS,Anjani Portland Cement Limited,2980951040.0,,,-9.8,,,,
RHL.NS,Robust Hotels Limited,2964834304.0,12.007004,,14.28,,,,
GENUSPAPER.NS,Genus Paper & Boards Limited,2902951680.0,30.513514,14.4743595,0.37,,,,
IITL.NS,Industrial Investment Trust Limited,2902545920.0,,,-5.51,,,,
EXXARO.NS,Exxaro Tiles Limited,2885798912.0,107.5,,0.06,,,,
HALDER.NS,Halder Venture Limited,2875696896.0,9.01716,,25.64,,,,
DYNPRO.NS,Dynemic Products Limited,2866359040.0,14.387399,,16.03,,,,
NILAINFRA.NS,Nila Infrastructures Limited,2855696896.0,12.2881365,,0.59,,,,
AXITA.NS,Axita Cotton Limited,2831784192.0,148.0,,0.05,,,,
PONNIERODE.NS,Ponni Sugars (Erode) Limited,2798355200.0,5.827216,,55.85,,,,
NURECA.NS,Nureca Limited,2797477120.0,133.23334,,2.1,,,,
RNBDENIMS.NS,R & B Denims Limited,2787339264.0,15.4920635,,0.63,,,,
NDGL.NS,Naga Dhunseri Group Limited,2769799936.0,,,-93.34,,,,
RVHL.NS,Ravinder Heights Limited,2768857344.0,5.6649942,,7.97,,,,
AVONMORE.NS,Avonmore Capital & Management Services Limited,2754123008.0,34.857143,,0.28,,,,
ASHIMASYN.NS,Ashima Limited,2752238592.0,,,-0.24,,,,
REMSONSIND.NS,Remsons Industries Limited,2743027200.0,15.100387,,5.18,,,,
BPL.NS,BPL Limited,2707379456.0,,,-1.73,,,,
KMSUGAR.NS,K.M. Sugar Mills Limited,2684564992.0,5.022375,,5.81,,,,
STARTECK.NS,Starteck Finance Limited,2682230784.0,11.362301,,23.82,,,,
UCAL.NS,UCAL Limited,2665797376.0,,,-15.07,,,,
TRF.NS,TRF Limited,2660536832.0,,,-5.54,,,,
DIAMINESQ.NS,Diamines and Chemicals Limited,2643338240.0,,,-13.07,,,,
IVC.NS,IL&FS Investment Managers Limited,2637874944.0,13.770491,,0.61,,,,
CINELINE.NS,Cineline India Limited,2626522112.0,22.812502,,3.36,,,,
UFO.NS,UFO Moviez India Limited,2607858688.0,10.462616,2.299555,6.42,,,,
LEMERITE.NS,LE MERITE EXPORTS LIMITED,2552175360.0,22.163042,,0.92,,,,
AHLEAST.NS,Asian Hotels (East) Limited,2547412736.0,,7.823686,-33.91,,,,
BIMETAL.NS,Bimetal Bearings Limited,2541521408.0,21.692785,,30.63,,,,
LOTUSEYE.NS,Lotus Eye Hospital and Institute Limited,2537984256.0,3051.0,,0.04,,,,
NIPPOBATRY.NS,Indo National Limited,2502000128.0,,,-35.13,,,,
VIKASLIFE.NS,Vikas Lifecare Limited,2489275904.0,13.400001,,0.1,,,,
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,2474874624.0,18.336493,,2.11,,,,
KCPSUGIND.NS,K.C.P. Sugar and Industries Corporation Limited,2471931648.0,22.071426,,0.98,,,,
AARON.NS,Aaron Industries Limited,2466238208.0,36.22769,,3.25,,,,
GEEKAYWIRE.NS,Geekay Wires Limited,2464581632.0,8.1875,,2.88,,,,
BCONCEPTS.NS,Brand Concepts Limited,2457806336.0,226.33334,,0.87,,,,
SAHLIBHFI.NS,Shalibhadra Finance Limited,2445743616.0,12.548336,,6.31,,,,
SURANAT&P.NS,Surana Telecom and Power Limited,2440964096.0,11.308176,,1.59,,,,
MANAKALUCO.NS,Manaksia Aluminium Company Limited,2410997760.0,31.991306,,1.15,,,,
PODDARMENT.NS,Poddar Pigments Limited,2392767232.0,16.212797,,13.91,,,,
AMBALALSA.NS,Ambalal Sarabhai Enterprises Limited,2367202560.0,13.314655,,2.32,,,,
JAYSREETEA.NS,Jay Shree Tea & Industries Limited,2363911168.0,,,-8.68,,,,
PIGL.NS,Power & Instrumental (Gujarat) Limited,2358215424.0,24.483517,,4.55,,,,
ROSSELLIND.NS,Rossell India Limited,2330773248.0,14.686461,,4.21,,,,
ALMONDZ.NS,Almondz Global Securities Limited,2322668800.0,8.147239,,1.63,,,,
BALAJEE.NS,SHREE TIRUPATI BALAJEE L,2321506304.0,21.08148,,1.35,,,,
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,2308413440.0,10.526316,,43.89,,,,
AERONEU.NS,Aeroflex Neu Limited,2307710208.0,156.94737,,0.57,,,,
GENCON.NS,Generic Engineering Construction and Projects Limited,2298254336.0,26.886667,,1.5,,,,
WORTHPERI.NS,Worth Peripherals Limited,2289880576.0,15.649086,,9.29,,,,
A2ZINFRA.NS,A2Z Infra Engineering Limited,2279387136.0,51.36,,0.25,,,,
SONAMLTD.NS,Sonam Limited,2246996224.0,30.67213,,1.83,,,,
NITIRAJ.NS,Nitiraj Engineers Limited,2233180416.0,213.57845,,1.02,,,,
KALYANIFRG.NS,Kalyani Forge Limited,2224273408.0,23.864168,,25.62,,,,
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,2206433024.0,,,-21.52,,,,
AARVI.NS,Aarvi Encon Limited,2204868864.0,12.626802,,11.79,,,,
RVTH.NS,Revathi Equipment India Limited,2204518656.0,15.923793,,45.14,,,,
STARPAPER.NS,Star Paper Mills Limited,2184088832.0,6.627264,3.3065398,20.98,,,,
SHRADHA.NS,Shradha Realty Limited,2177719296.0,9.036496,,4.11,,,,
ZODIACLOTH.NS,Zodiac Clothing Company Limited,2173311232.0,,,-13.33,,,,
SINTERCOM.NS,Sintercom India Limited,2150198272.0,150.21155,,0.52,,,,
GLOBALVECT.NS,Global Vectra Helicorp Limited,2144519936.0,,,-23.05,,,,
ALANKIT.NS,Alankit Limited,2136726016.0,11.257143,,0.7,,,,
SSDL.NS,SARASWATI SAREE DEPOT LTD,2123341184.0,9.072758,,5.91,,,,
VSTL.NS,Vibhor Steel Tubes Limited,2122087168.0,24.118536,,4.64,,,,
INTENTECH.NS,Intense Technologies Limited,2118888320.0,,,-6.7,,,,
RADIOCITY.NS,Music Broadcast Limited,2101038080.0,,0.44296297,-1.54,,,,
KOTARISUG.NS,Kothari Sugars and Chemicals Limited,2076358912.0,31.312498,,0.8,,,,
CCHHL.NS,Country Club Hospitality & Holidays Limited,2076002176.0,,,-1.08,,,,
SPCENET.NS,Spacenet Enterprises India Limited,2072236416.0,12.586207,,0.29,,,,
SICAGEN.NS,Sicagen India Limited,2060893312.0,11.396061,,4.57,,,,
JMA.NS,Jullundur Motor Agency (Delhi) Limited,2040162944.0,6.865488,,13.01,,,,
SHIVATEX.NS,Shiva Texyarn Limited,2037241472.0,18.84117,,7.87,,,,
SAKHTISUG.NS,Sakthi Sugars Limited,2023294080.0,7.172996,,2.37,,,,
TAINWALCHM.NS,Tainwala Chemicals and Plastics (India) Limited,2019223424.0,18.71875,,11.52,,,,
TEAMGTY.NS,Team India Guaranty Limited,1998727424.0,277.8125,,0.8,,,,
QMSMEDI.NS,QMS MEDICAL ALLIED S LTD,1982652416.0,20.335184,,5.4,,,,
SUPERHOUSE.NS,Superhouse Limited,1974908288.0,62.41464,,2.87,,,,
DRCSYSTEMS.NS,DRC Systems India Limited,1971032576.0,9.771429,,1.4,,,,
SILGO.NS,Silgo Retail Limited,1966954240.0,29.948206,,2.51,,,,
ASPINWALL.NS,Aspinwall and Company Limited,1947613696.0,14.792755,,16.84,,,,
GILLANDERS.NS,Gillanders Arbuthnot and Company Limited,1920384384.0,20.311514,,4.43,,,,
AIRAN.NS,Airan Limited,1920307200.0,16.516129,,0.93,,,,
RACE.NS,Race Eco Chain Limited,1896221056.0,25.976358,,4.23,,,,
SHREYANIND.NS,Shreyans Industries Limited,1881936000.0,29.087608,4.9573927,4.68,,,,
GICL.NS,GLOBE INTL CARRIERS LTD,1870761088.0,55.699993,,0.3,,,,
MURUDCERA.NS,Murudeshwar Ceramics Ltd.,1864793984.0,16.923077,,1.82,,,,
LANCORHOL.NS,Lancor Holdings Limited,1854945024.0,4.5688405,,5.52,,,,
RANASUG.NS,Rana Sugars Limited,1822850048.0,8.792592,,1.35,,,,
SIKKO.NS,Sikko Industries Limited,1790880000.0,34.166668,,0.12,,,,
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,1755427840.0,502.66666,,0.09,,,,
VASWANI.NS,Vaswani Industries Limited,1751236992.0,40.51145,,1.31,,,,
INDOUS.NS,Indo Us Bio-Tech Limited,1750138496.0,13.345566,,6.54,,,,
ARVEE.NS,Arvee Laboratories (India) Ltd.,1741270144.0,84.04787,,1.88,,,,
VIRINCHI.NS,Virinchi Limited,1734566528.0,,,-2.52,,,,
TRIGYN.NS,Trigyn Technologies Limited,1709531904.0,73.06579,2.9537234,0.76,,,,
TTL.NS,T.T. Limited,1694519808.0,656.0,,0.01,,,,
MKPL.NS,M. K. Proteins Limited,1689977856.0,24.888887,,0.18,,,,
SRTL.NS,SHREE RAM TWISTEX LIMITED,1671754496.0,8.955032,,4.67,,,,
UMIYA-MRO.NS,Umiya Buildcon Limited,1659005824.0,15.074703,,5.89,,,,
MODTHREAD.NS,Modern Threads (India) Limited,1658427392.0,13.586894,,3.51,,,,
METROGLOBL.NS,MetroGlobal Limited,1646885760.0,7.4550533,,17.91,,,,
RPPL.NS,Rajshree Polypack Limited,1632637440.0,9.594828,,2.32,,,,
VIKASECO.NS,Vikas Ecotech Limited,1596609280.0,57.5,,0.02,,,,
ARCHIDPLY.NS,Archidply Industries Limited,1596236928.0,19.850748,,4.02,,,,
TICL.NS,Twamev Construction and Infrastructure Limited,1593399936.0,20.56,,0.5,,,,
BAIDFIN.NS,Baid Finserv Limited,1584505344.0,8.895652,,1.15,,,,
CENTEXT.NS,Century Extrusions Limited,1552800000.0,14.167883,,1.37,,,,
LAGNAM.NS,Lagnam Spintex Limited,1552398336.0,10.793612,,8.14,,,,
INCREDIBLE.NS,Incredible Industries Limited,1551621248.0,13.062992,,2.54,,,,
RELIABLE.NS,Reliable Data Services Limited,1536647936.0,22.323837,,6.67,,,,
DEVIT.NS,Dev Information Technology Limited,1536474752.0,2.0573585,,13.25,,,,
INDTERRAIN.NS,Indian Terrain Fashions Limited,1526607744.0,,2.7515981,-0.98,,,,
AMJLAND.NS,AMJ Land Holdings Limited,1523559936.0,10.293629,,3.61,,,,
DGCONTENT.NS,Digicontent Limited,1512064256.0,200.46155,,0.13,,,,
KAMOPAINTS.NS,Kamdhenu Ventures Limited,1506819968.0,458.0,,0.01,,,,
NARMADA.NS,Narmada Agrobase Limited,1486348160.0,38.411766,,1.02,,,,
BRNL.NS,Bharat Road Network Limited,1485915008.0,,,-7.08,,,,
KRITIKA.NS,Kritika Wires Limited,1485842432.0,24.260868,,0.23,,,,
NATCAPSUQ.NS,Natural Capsules Limited,1484110080.0,,,-23.83,,,,
LAL.NS,Lorenzini Apparels Limited,1475170048.0,34.16,,0.25,,,,
INDBANK.NS,Indbank Merchant Banking Services Limited,1468030976.0,20.170732,,1.64,,,,
MHLXMIRU.NS,Mahalaxmi Rubtech Limited,1465173248.0,6.7264752,,20.51,,,,
KEYFINSERV.NS,Keynote Financial Services Limited,1450888320.0,21.792643,,11.96,,,,
ISHANCH.NS,Ishan Dyes and Chemicals Limited,1450545280.0,,,-3.0,,,,
ALPA.NS,Alpa Laboratories Limited,1441070592.0,9.592437,12.947069,7.14,,,,
MCL.NS,M Tek Copper Limited,1432596992.0,31.047058,,1.7,,,,
TIPSFILMS.NS,Tips Films Limited,1426768512.0,,,-36.67,,,,
